sire,rank,category,surface,key,runs,win_pct,rentai_pct,place_pct,tan_return,fuku_return
ドゥラメンテ,3,other,ダ,2023,41-36-25-325,9.6,18.0,,103.7,64.4
ドゥラメンテ,3,other,ダ,2022,10.9-199-99-261,10.9,,,158.3,
ドゥラメンテ,3,other,ダ,2021,61-74-65-273,,,,112.1,77.1
ドゥラメンテ,3,other,ダ,新馬,13.5-21.7-28.8-86,,21.7,28.8,26.0,90.6
ドゥラメンテ,3,pace,芝,逃げ,129-110-99-565,14.3,26.5,37.4,145.3,109.4
ドゥラメンテ,3,pace,芝,先行,113-107-84-603,12.1,23.4,32.4,,
ドゥラメンテ,3,pace,芝,差し,61-70-81-576,7.7,16.6,,,
ドゥラメンテ,3,pace,芝,追込,23-28-41-586,,,,,52.5
ドゥラメンテ,3,pace,ダ,逃げ,110-99-56-565,20.6,36.1,45.7,177.5,115.8
ドゥラメンテ,3,pace,ダ,先行,41-42-54-432,,14.1,24.1,,
ドゥラメンテ,3,pace,ダ,差し,9-7-13-308,,,,48.7,52.5
ドゥラメンテ,3,pace,ダ,追込,6-10-12-308,,,,,
ドゥラメンテ,3,popularity,芝,1番人気,124-80-74-132,30.2,49.8,67.1,86.9,89.4
ドゥラメンテ,3,popularity,芝,2番人気,76-62-47-156,22.3,40.5,54.4,80.6,81.7
ドゥラメンテ,3,popularity,芝,3番人気,61-49-43-184,17.5,31.5,43.7,86.9,79.8
ドゥラメンテ,3,popularity,芝,4番人気,26-40-36-187,9.0,23.0,,,
ドゥラメンテ,3,popularity,芝,5番人気,20-19-31-185,7.8,15.2,27.3,75.0,77.1
ドゥラメンテ,3,popularity,芝,6番人気以下,38-55-74-1505,2.3,5.6,10.0,64.2,66.8
ドゥラメンテ,3,popularity,ダ,1番人気,26-19-31-185,,,,,
ドゥラメンテ,3,popularity,ダ,2番人気,21-16-22-95,,,,,
ドゥラメンテ,3,sex,芝,牡馬,194-172-178-1160,11.4,21.5,31.9,83.3,75.1
ドゥラメンテ,3,sex,ダ,牡馬,120-90-77-769,11.4,19.9,27.2,107.6,75.3
エピファネイア,4,age,芝,2歳,142-110-114-540,15.6,27.7,40.2,109.9,87.0
エピファネイア,4,age,芝,3歳,196-189-174-1538,9.3,18.4,26.7,78.6,60.4
エピファネイア,4,age,芝,4歳,65-68-64-669,7.5,15.4,22.7,46.7,53.5
エピファネイア,4,age,芝,5歳,17-25-27-381,3.6,9.3,14.9,140.3,71.9
エピファネイア,4,age,芝,6歳以上,2-4-5-149,1.3,3.8,,,
エピファネイア,4,age,ダ,2歳,7-13-9-87,,,,10.0,17.2
エピファネイア,4,age,ダ,3歳,50-48-66-651,6.2,12.0,19.3,42.1,58.6
エピファネイア,4,age,ダ,4歳,17-19-26-244,5.6,12.6,21.1,64.4,68.8
エピファネイア,4,age,ダ,5歳,3-5-3-92,,,,23.5,28.9
エピファネイア,4,age,ダ,6歳以上,1-2-1-45,,,,,
エピファネイア,4,baba,芝,良,337-333-312-2541,9.6,19.0,27.9,,
エピファネイア,4,baba,芝,稍,65-37-53-482,10.2,16.4,24.3,89.4,75.5
エピファネイア,4,baba,芝,重,11-21-14-218,4.2,12.1,17.4,30.4,49.8
エピファネイア,4,baba,芝,不良,9-5-5-39,15.5,24.1,32.8,153.8,85.6
エピファネイア,4,baba,ダ,良,37-43-58-678,4.6,9.9,16.0,18.0,49.5
エピファネイア,4,baba,ダ,稍,10-20-20-196,,,,,60.6
エピファネイア,4,baba,ダ,重,12-12-9-101,,,,,59.5
エピファネイア,4,baba,ダ,不良,4-4-7-86,,,,,90.8
エピファネイア,4,course,芝,札幌,18-20-18-157,8.5,17.8,26.3,44.2,102.2
エピファネイア,4,course,芝,函館,14-13-19-150,7.3,14.0,24.0,41.0,78.9
エピファネイア,4,course,芝,福島,11-15-14-130,4.7,11.2,21.7,51.2,89.9
エピファネイア,4,course,芝,新潟,46-34-39-333,10.2,17.7,26.3,90.1,66.5
エピファネイア,4,course,芝,東京,86-80-72-495,11.7,22.6,32.5,60.7,75.3
エピファネイア,4,course,芝,中山,51-35-47-427,9.1,14.8,23.4,73.0,70.0
エピファネイア,4,course,芝,中京,52-59-49-426,8.9,18.9,27.3,60.2,80.3
エピファネイア,4,course,芝,京都,53-49-44-376,9.8,18.9,27.0,60.1,86.5
エピファネイア,4,course,芝,阪神,57-62-63-452,9.0,18.7,28.7,67.0,73.6
エピファネイア,4,course,芝,小倉,42-33-29-327,9.7,17.4,24.1,49.4,73.6
エピファネイア,4,course,ダ,札幌,2-3-6-52,3.2,7.9,17.5,34.6,37.9
エピファネイア,4,course,ダ,函館,0-0-7-32,,,,,
エピファネイア,4,course,ダ,新潟,7-3-5-84,7.1,10.1,15.2,59.6,48.8
エピファネイア,4,course,ダ,東京,9-12-18-171,4.3,10.1,18.6,41.5,69.1
エピファネイア,4,course,ダ,中山,8-6-11-140,4.8,8.4,15.0,14.4,45.5
エピファネイア,4,course,ダ,中京,5-9-8-176,,,,,
エピファネイア,4,distance,芝,1000,1-0-0-12,7.7,7.7,7.7,76.2,20.0
エピファネイア,4,distance,芝,1200,21-14-16-362,5.1,8.5,12.3,30.6,38.3
エピファネイア,4,distance,芝,1400,32-41-34-317,7.5,17.2,25.2,77.6,78.4
エピファネイア,4,distance,芝,1600,111-94-95-724,10.8,20.0,29.3,107.6,78.7
エピファネイア,4,distance,芝,1700,—,,,,,
エピファネイア,4,distance,芝,1800,99-100-86-716,9.9,19.8,26.5,50.7,67.1
エピファネイア,4,distance,芝,2000,107-107-111-775,9.7,19.5,29.5,67.1,73.7
エピファネイア,4,distance,芝,2200,21-20-19-194,9.4,18.3,26.0,53.4,62.1
エピファネイア,4,distance,芝,2300〜,30-20-23-210,10.6,17.7,25.8,100.9,100.9
エピファネイア,4,distance,ダ,1000,0-1-1-13,0.0,5.0,,,58.7
エピファネイア,4,distance,ダ,1200,5-9-12-138,,,,13.7,43.1
エピファネイア,4,distance,ダ,1400,4-1-3-74,,,,4.9,11.6
エピファネイア,4,distance,ダ,1600,7-3-5-84,7.1,10.1,15.2,59.6,48.8
エピファネイア,4,distance,ダ,1800,29-32-31-308,5.0,11.9,22.1,,
エピファネイア,4,draw,芝,1,46-44-46-333,9.8,19.2,28.1,73.3,80.3
エピファネイア,4,draw,芝,2,43-38-57-336,9.1,17.4,,,41.7
エピファネイア,4,draw,芝,3,70-55-46-396,12.3,22.0,30.2,87.7,56.6
エピファネイア,4,draw,芝,4,53-59-38-444,9.0,19.0,25.4,87.0,47.3
エピファネイア,4,draw,芝,5,48-45-43-404,8.3,16.1,23.6,73.1,65.9
エピファネイア,4,draw,芝,6,56-54-61-500,8.3,16.4,25.5,,
エピファネイア,4,draw,芝,7,48-45-43-404,8.9,17.4,25.9,14.7,25.9
エピファネイア,4,draw,芝,8,51-43-46-441,8.1,16.9,24.6,,65.9
エピファネイア,4,draw,ダ,1,8-2-14-95,,8.5,,73.0,80.0
エピファネイア,4,draw,ダ,2,6-7-9-91,,,,,
エピファネイア,4,draw,ダ,3,5-9-4-93,,,,25.9,41.3
エピファネイア,4,draw,ダ,4,5-5-9-90,,,,,61.1
エピファネイア,4,draw,ダ,5,4-6-3-83,,,,14.7,25.9
エピファネイア,4,draw,ダ,8,8-1-16-94,,,,,65.9
エピファネイア,4,klass,芝,新馬,83-63-66-270,17.2,30.9,44.0,127.7,111.8
エピファネイア,4,klass,芝,未勝利,151-139-121-1049,10.0,19.3,27.3,,
エピファネイア,4,klass,芝,1勝クラス,101-98-102-982,7.9,15.5,23.6,26.0,34.0
エピファネイア,4,klass,芝,2勝クラス,40-35-35-355,8.6,16.6,,,
エピファネイア,4,klass,芝,3勝クラス,13-20-13-215,5.0,12.6,,,61.2
エピファネイア,4,klass,芝,OPEN,34-41-47-364,7.0,15.4,25.1,4.5,18.2
エピファネイア,4,klass,ダ,新馬,17.2-30.9-44.0-270,,,,,
エピファネイア,4,klass,ダ,未勝利,151-139-121-1049,10.0,27.3,,41.5,61.2
エピファネイア,4,klass,ダ,1勝クラス,12.4-30.0-44.0-982,,,,116.4,47.0
エピファネイア,4,klass,ダ,OPEN,4.5-15.4-25.1-364,,,,140.9,131.8
エピファネイア,4,other,芝,2025,102-77-93-681,10.7,18.8,28.5,66.8,64.9
エピファネイア,4,other,芝,2024,83-97-91-666,9.8,19.2,28.9,80.1,71.6
エピファネイア,4,other,芝,2023,79-70-74-703,8.5,16.0,24.0,81.0,55.5
エピファネイア,4,other,芝,2022,82-76-56-682,9.2,17.6,23.9,,
エピファネイア,4,other,芝,2021,76-76-70-548,9.9,19.7,28.8,95.9,76.5
エピファネイア,4,other,芝,新馬,77-58-62-236,17.7,31.0,45.3,131.4,114.6
エピファネイア,4,other,ダ,2025,15-13-18-205,6.0,11.2,18.3,60.0,58.6
エピファネイア,4,other,ダ,2024,13-21-22-235,5.5,12.0,21.2,65.0,58.3
エピファネイア,4,other,ダ,2023,18-24-26-262,5.6,12.7,21.0,,65.4
エピファネイア,4,other,ダ,2022,11-15-15-204,4.5,10.6,16.7,,
エピファネイア,4,other,ダ,2021,14-11-11-213,,,,,49.0
エピファネイア,4,other,ダ,新馬,3-8-1-54,,16.7,,,53.2
エピファネイア,4,pace,芝,逃げ,170-144-106-770,14.4,26.7,35.7,121.1,95.4
エピファネイア,4,pace,芝,先行,146-140-129-846,11.5,22.6,33.0,,
エピファネイア,4,pace,芝,差し,72-72-92-839,6.7,13.4,22.0,,
エピファネイア,4,pace,芝,追込,33-40-57-824,,,,33.0,
エピファネイア,4,pace,ダ,逃げ,40-42-40-190,12.8,26.3,39.1,79.8,99.1
エピファネイア,4,pace,ダ,先行,12-9-11-130,,,,,
エピファネイア,4,pace,ダ,差し,7-7-7-188,,,,,31.3
エピファネイア,4,pace,ダ,追込,3-2-11-245,,,,,
エピファネイア,4,popularity,芝,1番人気,172-100-56-163,35.0,55.4,66.8,79.1,83.0
エピファネイア,4,popularity,芝,2番人気,79-84-74-222,17.2,36.5,51.4,69.7,79.8
エピファネイア,4,popularity,芝,3番人気,62-65-49-262,12.4,27.5,42.4,74.3,77.7
エピファネイア,4,popularity,芝,4番人気,35-44-47-255,9.2,20.7,33.1,74.9,75.0
エピファネイア,4,popularity,芝,5番人気,34-37-36-268,6.6,16.6,23.6,64.1,79.1
エピファネイア,4,popularity,芝,6番人気以下,58-65-103-2121,2.5,5.2,9.6,64.7,76.7
エピファネイア,4,popularity,ダ,1番人気,21-13-19-58,26.6,49.4,59.5,50.8,74.3
エピファネイア,4,popularity,ダ,2番人気,11-19-7-58,17.18,13.56,,,
エピファネイア,4,season,芝,春(3〜5月),6-5-4-32,,23.4,31.9,,65.1
エピファネイア,4,season,芝,夏(6〜8月),131-112-112-887,10.5,19.6,28.6,,
エピファネイア,4,season,芝,秋(9〜11月),113-107-114-769,10.3,20.0,,80.0,94.2
エピファネイア,4,season,芝,冬(12〜2月),90-79-71-778,8.6,16.6,23.6,42.1,56.4
エピファネイア,4,sex,芝,牡馬,217-207-201-1413,10.6,20.8,30.7,72.5,73.2
エピファネイア,4,sex,ダ,牡馬,46-62-54-542,6.5,15.3,23.0,47.3,62.3
キタサンブラック,5,age,芝,2歳,61-62-43-265,13.5,27.3,36.8,60.5,72.4
キタサンブラック,5,age,芝,3歳,109-72-75-581,13.0,21.6,30.6,94.9,77.5
キタサンブラック,5,age,芝,4歳,34-33-26-212,11.1,22.0,30.6,79.0,78.2
キタサンブラック,5,age,芝,5歳,15-11-15-138,8.4,14.5,22.9,,
キタサンブラック,5,age,ダ,2歳,13.5-25.3-36.8-265,,,,,115.7
キタサンブラック,5,age,ダ,3歳,109-72-75-581,13.4,20.1,27.4,94.9,91.9
キタサンブラック,5,age,ダ,4歳,34-33-26-212,11.1,22.0,,128.1,91.9
キタサンブラック,5,age,ダ,5歳,4-3-3-17,,,,17.4,
キタサンブラック,5,baba,芝,良,169-147-124-981,11.9,22.2,31.0,81.7,73.7
キタサンブラック,5,baba,芝,稍,40-24-23-189,14.5,23.2,31.5,149.3,80.3
キタサンブラック,5,baba,芝,重,13-8-17-63,12.9,20.8,37.6,80.3,109.0
キタサンブラック,5,baba,芝,不良,1-3-0-11,6.7,26.7,26.7,14.3,20.0
キタサンブラック,5,baba,ダ,良,104-100-60-674,10.7,21.0,,,
キタサンブラック,5,baba,ダ,稍,40-24-23-189,14.5,23.2,31.5,149.3,80.3
キタサンブラック,5,baba,ダ,重,13-8-17-63,12.9,20.8,37.6,80.3,109.2
キタサンブラック,5,baba,ダ,不良,13-7-7-43,14.3,20.0,37.1,120.9,101.4
キタサンブラック,5,course,芝,札幌,13-13-12-53,14.3,28.6,41.8,174.0,136.3
キタサンブラック,5,course,芝,函館,10-16-4-43,13.7,35.6,41.1,102.6,102.5
キタサンブラック,5,course,芝,福島,10-11-8-61,11.1,23.3,32.2,70.8,90.4
キタサンブラック,5,course,芝,新潟,10-5-10-120,6.9,10.3,17.2,38.4,42.6
キタサンブラック,5,course,芝,東京,50-32-20-199,16.6,27.3,33.9,91.9,80.6
キタサンブラック,5,course,芝,中山,30-18-13-150,14.2,23.0,29.2,89.5,60.8
キタサンブラック,5,course,芝,京都,21-23-31-160,8.9,18.7,31.7,110.3,88.0
キタサンブラック,5,course,芝,阪神,26-23-24-183,10.2,18.5,27.6,90.5,64.6
キタサンブラック,5,course,芝,小倉,21-10-13-122,12.7,18.8,26.7,108.3,85.1
キタサンブラック,5,course,ダ,札幌,6-7-6-37,,,,61.0,89.0
キタサンブラック,5,course,ダ,函館,6-7-9-46,,,,13.1,38.0
キタサンブラック,5,course,ダ,福島,12-7-13-65,,,,31.0,78.0
キタサンブラック,5,course,ダ,新潟,18-4-31-130,18.4,31.6,47.4,106.1,98.9
キタサンブラック,5,course,ダ,東京,16-3-21-41,16.3,21.7,37.0,96.0,60.8
キタサンブラック,5,course,ダ,中山,7-6-8-38,,,,21.0,39.0
キタサンブラック,5,course,ダ,京都,14-10-13-49,,,,142.9,108.4
キタサンブラック,5,course,ダ,阪神,12-12-11-65,,,,,
キタサンブラック,5,course,ダ,小倉,4-0-3-41,,,,31.3,51.9
キタサンブラック,5,distance,芝,1000,0-0-1-7,0.0,0.0,,,
キタサンブラック,5,distance,芝,1200,21-27-19-129,10.7,24.5,34.2,79.5,116.7
キタサンブラック,5,distance,芝,1400,10-16-4-43,13.8,35.6,,73.4,71.6
キタサンブラック,5,distance,芝,1600,35-29-34-240,10.4,18.9,29.0,102.0,79.8
キタサンブラック,5,distance,芝,1700,—,,,,,
キタサンブラック,5,distance,芝,1800,53-36-35-274,13.3,22.4,31.2,85.2,71.2
キタサンブラック,5,distance,芝,2000,67-60-46-335,13.2,25.0,34.1,79.0,80.0
キタサンブラック,5,distance,芝,2200,11-8-6-69,11.7,20.2,26.6,64.7,60.6
キタサンブラック,5,distance,ダ,1200,5-6-7-69,,,,21.6,32.8
キタサンブラック,5,distance,ダ,1400,22-0-39-53,22.0,29.3,51.2,130.0,119.3
キタサンブラック,5,distance,ダ,1600,18-4-31-130,18.4,31.6,47.4,106.1,98.9
キタサンブラック,5,distance,ダ,1700,8-5-5-94,,,,31.3,56.1
キタサンブラック,5,distance,ダ,1800,27-30-27-167,11.0,25.2,36.8,,
キタサンブラック,5,distance,ダ,2000,9-4-7-50,,18.6,28.6,102.6,66.1
キタサンブラック,5,draw,芝,1,21-19-17-130,11.2,21.4,30.5,38.5,
キタサンブラック,5,draw,芝,2,24-19-13-127,13.0,23.2,,,95.3
キタサンブラック,5,draw,芝,3,29-17-21-136,14.3,22.7,33.0,71.9,71.9
キタサンブラック,5,draw,芝,4,24-22-20-147,11.1,22.2,34.6,95.3,71.9
キタサンブラック,5,draw,芝,5,23-23-39-129,12.9,23.9,33.7,63.0,
キタサンブラック,5,draw,芝,6,34-15-17-154,15.4,22.6,30.3,101.4,90.0
キタサンブラック,5,draw,芝,7,29-26-29-183,10.9,20.6,31.5,43.8,103.3
キタサンブラック,5,draw,芝,8,34-25-25-189,,,,,100.6
キタサンブラック,5,draw,ダ,1,21-19-17-130,11.2,21.4,30.5,,
キタサンブラック,5,draw,ダ,2,24-19-13-127,13.0,23.2,35.0,,95.3
キタサンブラック,5,draw,ダ,3,29-17-21-136,14.3,33.0,33.0,71.9,71.9
キタサンブラック,5,draw,ダ,4,24-22-20-147,11.1,22.2,34.6,9.0,95.3
キタサンブラック,5,draw,ダ,5,23-23-39-129,12.4,23.0,,,
キタサンブラック,5,draw,ダ,6,34-15-17-154,15.4,22.6,30.3,19.8,26.4
キタサンブラック,5,draw,ダ,7,29-26-29-183,10.9,20.6,31.5,103.3,100.6
キタサンブラック,5,draw,ダ,8,9-11-22-138,,,,82.7,69.6
キタサンブラック,5,klass,芝,新馬,38-35-22-164,14.7,28.2,36.7,,
キタサンブラック,5,klass,芝,未勝利,64-51-62-421,10.7,19.4,29.7,,
キタサンブラック,5,klass,芝,1勝クラス,52-47-41-298,11.6,22.0,31.1,135.9,82.4
キタサンブラック,5,klass,芝,2勝クラス,32-17-20-121,16.8,25.8,,,
キタサンブラック,5,klass,芝,3勝クラス,12-6-3-66,,,24.7,17.9,36.4
キタサンブラック,5,klass,芝,OPEN,24-23-10-166,10.8,20.9,35.7,49.4,81.2
キタサンブラック,5,klass,ダ,新馬,14.7-28.2-36.7-164,,,,,
キタサンブラック,5,klass,ダ,未勝利,64-51-62-421,,19.4,,,
キタサンブラック,5,klass,ダ,1勝クラス,52-47-41-298,16.0,22.0,,135.9,82.0
キタサンブラック,5,klass,ダ,2勝クラス,9.2-23.4-36.0-121,,23.4,36.0,182.3,81.8
キタサンブラック,5,klass,ダ,3勝クラス,17.9-20.5-24.7-66,,20.5,24.7,,
キタサンブラック,5,klass,ダ,OPEN,24-23-10-166,10.8,20.9,,34.1,81.2
キタサンブラック,5,other,芝,2025,69-56-59-341,13.1,23.8,35.0,61.0,83.7
キタサンブラック,5,other,芝,2024,49-46-35-330,10.7,20.7,28.3,73.3,78.9
キタサンブラック,5,other,芝,2023,51-37-37-286,12.2,21.0,,,
キタサンブラック,5,other,芝,2022,43-36-28-232,12.7,23.3,,,
キタサンブラック,5,other,芝,2021,11-7-5-55,14.1,23.1,29.5,106.8,57.9
キタサンブラック,5,other,芝,新馬,33-31-19-144,14.5,28.2,36.6,72.5,80.6
キタサンブラック,5,other,ダ,2025,14-14-7-133,8.3,16.7,20.8,108.8,60.0
キタサンブラック,5,other,ダ,2024,18-8-18-103,12.3,17.8,,107.0,101.8
キタサンブラック,5,other,ダ,2023,25-14-15-132,,,,,
キタサンブラック,5,other,ダ,2022,10.7-21.1-30.4-49,,21.1,30.4,,
キタサンブラック,5,other,ダ,新馬,14.5-28.2-36.6-144,,28.2,36.6,25.0,147.5
キタサンブラック,5,pace,芝,逃げ,104-76-64-361,17.2,29.8,40.3,119.5,114.5
キタサンブラック,5,pace,芝,先行,72-62-57-341,13.7,25.7,,,
キタサンブラック,5,pace,芝,差し,29-31-26-248,,,,,
キタサンブラック,5,pace,芝,追込,18-13-16-286,,,,,39.0
キタサンブラック,5,pace,ダ,逃げ,104-76-64-361,17.2,29.8,40.3,119.5,114.5
キタサンブラック,5,pace,ダ,先行,72-62-57-341,18.5,30.1,40.6,152.9,114.5
キタサンブラック,5,pace,ダ,差し,29-31-26-248,,,26.9,,
キタサンブラック,5,pace,ダ,追込,18-13-16-286,,,,,39.0
キタサンブラック,5,popularity,芝,1番人気,97-51-31-75,38.2,58.3,70.5,80.6,83.7
キタサンブラック,5,popularity,芝,2番人気,47-38-24-105,22.0,39.7,50.9,84.1,77.9
キタサンブラック,5,popularity,芝,3番人気,16-24-29-66,11.9,29.6,,,
キタサンブラック,5,popularity,芝,4番人気,18-23-20-119,10.0,22.8,33.9,72.7,74.9
キタサンブラック,5,popularity,芝,5番人気,16-9-7-105,,,,,61.9
キタサンブラック,5,popularity,芝,6番人気以下,21-39-40-716,2.6,7.4,12.3,118.0,90.1
キタサンブラック,5,popularity,ダ,1番人気,14-12-17-260,,,,118.0,90.1
キタサンブラック,5,popularity,ダ,2番人気,4-5-6-43,,,,13.8,
キタサンブラック,5,season,芝,春(3〜5月),33-28-23-209,15.6,28.1,37.6,92.3,116.4
キタサンブラック,5,season,芝,夏(6〜8月),60-50-44-316,13.9,24.4,35.6,100.6,102.3
キタサンブラック,5,season,芝,秋(9〜11月),65-55-41-316,13.8,24.7,,,
キタサンブラック,5,season,芝,冬(12〜2月),48-40-44-307,10.9,19.9,27.6,,
キタサンブラック,5,sex,芝,牡馬,119-82-74-569,14.1,23.8,32.6,83.5,74.3
キタサンブラック,5,sex,ダ,牡馬,53-35-33-248,14.4,23.8,32.7,127.2,91.5
リオンディーズ,6,age,,2歳新馬,20-19-23-165,8.8,,17.2,27.3,133.7
リオンディーズ,6,age,,3歳新馬,0-1-1-23,0.0,,11.1,14.8,0.0
リオンディーズ,6,baba,,良,116-121-108-1180,7.6,,25.6,60.4,64.7
リオンディーズ,6,baba,,稍重,19-27-29-229,6.3,,23.4,,
リオンディーズ,6,baba,,重,9-7-11-81,,,,,
リオンディーズ,6,baba,,不良,2-1-3-13,10.5,,31.6,50.6,89.5
リオンディーズ,6,course,,芝札幌,10-9-6-78,9.7,,24.3,55.8,57.3
リオンディーズ,6,course,,芝函館,8-7-10-66,6.5,,27.5,39.9,
リオンディーズ,6,course,,芝福島,12-10-6-112,8.5,,20.0,68.4,82.2
リオンディーズ,6,course,,芝新潟,12-17-13-176,5.5,,19.3,48.7,48.5
リオンディーズ,6,course,,芝東京,18-13-20-202,7.1,,20.2,46.8,
リオンディーズ,6,course,,芝中山,19-17-18-165,8.7,,24.6,43.5,65.5
リオンディーズ,6,course,,芝中京,13-25-23-188,5.2,,24.5,48.2,65.0
リオンディーズ,6,course,,芝京都,17-18-14-141,8.9,,24.6,,89.1
リオンディーズ,6,course,,芝阪神,23-27-27-211,8.4,,,,
リオンディーズ,6,course,,ダ札幌,13-7-5-57,15.9,,30.5,,
リオンディーズ,6,course,,ダ函館,5-3-9-44,,,,,
リオンディーズ,6,course,,ダ福島,7-11-5-74,7.2,,26.0,,
リオンディーズ,6,course,,ダ新潟,9-8-13-113,,,,,
リオンディーズ,6,course,,ダ東京,16-20-21-221,5.8,,,,
リオンディーズ,6,course,,ダ中山,29-22-22-204,10.5,,26.4,,
リオンディーズ,6,course,,ダ中京,19-16-12-191,,,,,
リオンディーズ,6,course,,ダ京都,7-8-14-139,,,,,
リオンディーズ,6,course,,ダ阪神,16-24-22-203,,,,,
リオンディーズ,6,distance,,芝1000,2-2-3-25,6.3,,21.9,66.9,58.8
リオンディーズ,6,distance,,芝1200,32-37-37-335,7.3,,21.0,72.8,71.7
リオンディーズ,6,distance,,芝1400,17-17-26-206,6.4,,17.5,25.8,53.8
リオンディーズ,6,distance,,芝1600,35-53-42-374,7.0,,21.0,,
リオンディーズ,6,distance,,芝1700,—,,,,,
リオンディーズ,6,distance,,芝1800,30-24-18-238,9.7,,23.2,67.6,55.6
リオンディーズ,6,distance,,芝2000,18-16-22-245,6.0,,11.3,31.7,78.3
リオンディーズ,6,distance,,芝2200,1-3-1-12,,,,,
リオンディーズ,6,distance,,芝2300~,10-3-3-38,18.5,,29.6,112.4,55.6
リオンディーズ,6,distance,,ダ1000,11-3-7-40,18.0,,34.4,,
リオンディーズ,6,distance,,ダ1200,53-57-66-...,,,,,
リオンディーズ,6,distance,,ダ1400,68-43-50-466,9.0,,,,
リオンディーズ,6,distance,,ダ1600,8-4-8-96,6.9,,17.2,,
リオンディーズ,6,distance,,ダ1800,37-28-42-348,8.1,,14.3,23.5,
リオンディーズ,6,distance,,ダ2000,7-13-7-66,6.6,,28.4,,
リオンディーズ,6,distance,,ダ2300~,—,,,,,
リオンディーズ,6,draw,,1枠,13-19-11-186,5.7,,18.8,38.3,46.4
リオンディーズ,6,draw,,2枠,18-12-13-149,9.4,,22.4,68.8,64.4
リオンディーズ,6,draw,,3枠,16-22-17-170,7.1,,16.9,24.4,
リオンディーズ,6,draw,,4枠,22-26-20-180,8.9,,27.4,51.9,71.4
リオンディーズ,6,draw,,5枠,14-19-17-193,5.8,,20.6,34.0,72.1
リオンディーズ,6,draw,,6枠,20-19-21-193,7.9,,23.4,56.6,55.1
リオンディーズ,6,draw,,7枠,24-21-26-201,8.8,,16.5,26.1,69.2
リオンディーズ,6,draw,,8枠,19-18-26-231,6.5,,12.6,21.4,67.8
リオンディーズ,6,klass,,新馬,20-22-24-188,7.9,,26.0,119.4,75.1
リオンディーズ,6,klass,,未勝利,42-58-50-608,5.5,,19.8,36.6,55.5
リオンディーズ,6,klass,,1勝クラス,34-35-29-361,7.4,,21.4,64.4,65.5
リオンディーズ,6,klass,,2勝クラス,19-21-20-107,11.4,,35.9,50.1,73.0
リオンディーズ,6,klass,,3勝クラス,9-8-15-111,6.0,,,,
リオンディーズ,6,klass,,OPEN,22-12-13-128,12.6,,19.4,78.6,76.2
リオンディーズ,6,pace,,逃げ,57-48-35-357,11.5,,26.2,101.0,70.0
リオンディーズ,6,pace,,先行,51-59-53-403,9.0,,28.8,,
リオンディーズ,6,pace,,差し,26-39-42-373,5.4,,18.4,,70.6
リオンディーズ,6,pace,,追込,10-8-19-342,2.6,,9.7,,
リオンディーズ,6,popularity,,1番人気,57-35-16-55,35.0,,66.7,86.7,87.4
リオンディーズ,6,popularity,,2番人気,23-35-29-79,13.9,,52.4,80.4,84.8
リオンディーズ,6,popularity,,3番人気,19-14-18-99,12.7,,33.3,,75.8
リオンディーズ,6,popularity,,4番人気,12-23-18-83,8.4,,39.0,64.4,92.2
リオンディーズ,6,popularity,,5番人気,14-20-18-123,8.0,,29.7,,
リオンディーズ,6,popularity,,6番人気以下,21-29-52-1064,1.8,,9.0,,
リオンディーズ,6,season,,春3~5月,32-34-37-362,6.9,,22.2,61.3,68.2
リオンディーズ,6,season,,夏6~8月,40-44-40-450,6.4,,19.4,41.4,54.2
リオンディーズ,6,season,,秋9~11月,44-43-42-358,9.0,,26.5,87.0,82.9
リオンディーズ,6,season,,冬12~1月,30-35-32-333,7.0,,15.1,22.0,57.4
リオンディーズ,6,sex,,牡馬,92-99-87-756,8.9,,26.9,56.1,63.8
リオンディーズ,6,sex,,牝馬,53-54-64-729,5.9,,19.0,64.7,63.8
